document_id	document_title	sentence_idx	text	types_event	subtypes_event	types_event_unq	subtypes_event_unq	token_cnt	event_cnt	dataset	labels
wmt00	wmt00_why-analysts-opinion-about-walmart-improved-after-1q18-results.txt	13	Of the 28 analysts covering Target ( TGT ) , ~ 18.0 % have recommended a ` ` buy , ' ' while 64.0 % have recommended a ` ` hold . ' '	['Rating', 'Rating']	['Rating.BuyOutperform', 'Rating.Hold']	['Rating']	['Rating.Hold', 'Rating.BuyOutperform']	34	2	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
wmt00	wmt00_why-analysts-opinion-about-walmart-improved-after-1q18-results.txt	14	About 18.0 % have recommended a ` ` sell . ' '	['Rating']	['Rating.SellUnderperform']	['Rating']	['Rating.SellUnderperform']	12	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
wmt00	wmt00_why-analysts-opinion-about-walmart-improved-after-1q18-results.txt	15	As for Costco ( COST ) , the majority of analysts remain positive on the stock .	['Rating']	['Rating.Maintain']	['Rating']	['Rating.Maintain']	17	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
wmt00	wmt00_why-analysts-opinion-about-walmart-improved-after-1q18-results.txt	16	70.0 % of the 30 analysts covering Costco have rated the stock a ` ` buy , ' ' while 30.0 % have rated it a ` ` hold . ' '	['Rating', 'Rating']	['Rating.BuyOutperform', 'Rating.Hold']	['Rating']	['Rating.Hold', 'Rating.BuyOutperform']	32	2	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
wmt00	wmt00_why-analysts-opinion-about-walmart-improved-after-1q18-results.txt	17	Of the 27 analysts covering Dollar Tree Stores ( DLTR ) stock , about 48.0 % of analysts have rated the stock a ` ` buy , ' ' while an equal number of analysts have rated it a ` ` hold , ' ' and 4.0 % have rated it a ` ` sell . ' '	['Rating', 'Rating', 'Rating']	['Rating.BuyOutperform', 'Rating.Hold', 'Rating.SellUnderperform']	['Rating']	['Rating.SellUnderperform', 'Rating.Hold', 'Rating.BuyOutperform']	58	3	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
wmt00	wmt00_why-analysts-opinion-about-walmart-improved-after-1q18-results.txt	18	As for Dollar General ( DG ) , 40.0 % of the 30 analysts covering the stock have rated it a ` ` buy , ' ' and 53.0 % have rated it a ` ` hold . ' '	['Rating', 'Rating']	['Rating.BuyOutperform', 'Rating.Hold']	['Rating']	['Rating.Hold', 'Rating.BuyOutperform']	40	2	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
wmt00	wmt00_why-analysts-opinion-about-walmart-improved-after-1q18-results.txt	19	About 7.0 % have rated it a ` ` sell . ' '	['Rating']	['Rating.SellUnderperform']	['Rating']	['Rating.SellUnderperform']	13	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
wmt01	wmt01_a-look-at-walmart-s-valuation-after-fiscal-1q18-results.txt	0	A Look at Walmart ' s Valuation after Fiscal 1Q18 Results	[]	[]	[]	[]	11	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt01	wmt01_a-look-at-walmart-s-valuation-after-fiscal-1q18-results.txt	1	Why Walmart Stock Rose after Fiscal 1Q18 Earnings	['SecurityValue', 'Revenue']	['SecurityValue.Increase_SecurityValue', 'Revenue.None']	['Revenue', 'SecurityValue']	['SecurityValue.Increase_SecurityValue', 'Revenue.None']	8	2	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]
wmt01	wmt01_a-look-at-walmart-s-valuation-after-fiscal-1q18-results.txt	2	Valuation summary	[]	[]	[]	[]	2	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt01	wmt01_a-look-at-walmart-s-valuation-after-fiscal-1q18-results.txt	3	As we discuss Walmart ' s valuation , we should point out that the 12 - month forward ( PE ) price-to-earnings tends to vary among peers based on numerous factors like growth expectations , capital structure , profitability , business model , and risk-return profiles .	['SecurityValue', 'SecurityValue']	['SecurityValue.None', 'SecurityValue.None']	['SecurityValue']	['SecurityValue.None']	47	2	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
wmt01	wmt01_a-look-at-walmart-s-valuation-after-fiscal-1q18-results.txt	4	Walmart ( WMT ) stock was trading at a 12 - month forward PE multiple of 17.9 x on May 19 , 2017 .	['SecurityValue']	['SecurityValue.None']	['SecurityValue']	['SecurityValue.None']	24	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
wmt01	wmt01_a-look-at-walmart-s-valuation-after-fiscal-1q18-results.txt	5	The company ' s current trading multiple is lower than the forward PE multiples of the S & P 500 Index SPX and the Consumer Staples Select Sector SPDR ETF XLP , which are trading at forward PE multiples of 18.6 x and 21.3 x , respectively .	['SecurityValue', 'SecurityValue']	['SecurityValue.Decrease_SecurityValue', 'SecurityValue.None']	['SecurityValue']	['SecurityValue.None', 'SecurityValue.Decrease_SecurityValue']	48	2	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
wmt01	wmt01_a-look-at-walmart-s-valuation-after-fiscal-1q18-results.txt	6	In comparison , Walmart ' s current valuation is on par with the peer average .	['SecurityValue', 'Macroeconomics']	['SecurityValue.None', 'Macroeconomics.None']	['Macroeconomics', 'SecurityValue']	['Macroeconomics.None', 'SecurityValue.None']	16	2	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]
wmt01	wmt01_a-look-at-walmart-s-valuation-after-fiscal-1q18-results.txt	7	On May 19 , 2017 , Target ( TGT ) , Dollar General ( DG ) , Dollar Tree ( DLTR ) , and Costco Wholesale ( COST ) , were trading at forward PE multiples of 13.3 x , 16.1 x , 17.9 x , and 28.6 x , respectively .	['SecurityValue']	['SecurityValue.None']	['SecurityValue']	['SecurityValue.None']	52	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
wmt01	wmt01_a-look-at-walmart-s-valuation-after-fiscal-1q18-results.txt	8	Growth expectations	[]	[]	[]	[]	2	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt01	wmt01_a-look-at-walmart-s-valuation-after-fiscal-1q18-results.txt	9	Analysts expect Walmart to post sales of $ 496 billion in fiscal 2018 , reflecting improved store sales driven by a rise in traffic and continued growth of its digital business .	['FinancialReport', 'SalesVolume']	['FinancialReport.None', 'SalesVolume.Increase_SalesVolume']	['FinancialReport', 'SalesVolume']	['SalesVolume.Increase_SalesVolume', 'FinancialReport.None']	32	2	silver	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
wmt01	wmt01_a-look-at-walmart-s-valuation-after-fiscal-1q18-results.txt	10	Earlier , management guided for a 2.0 % - - 3.0 % rise in sales for fiscal 2018 compared to the analysts ' expectation of a 2.0 % rise in its top line .	['FinancialReport', 'FinancialReport']	['FinancialReport.Beat', 'FinancialReport.Beat']	['FinancialReport']	['FinancialReport.Beat']	34	2	silver	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt01	wmt01_a-look-at-walmart-s-valuation-after-fiscal-1q18-results.txt	11	Walmart ' s strategic decision to invest in price has lured value-driven shoppers to its stores .	['Investment', 'Macroeconomics']	['Investment.None', 'Macroeconomics.None']	['Investment', 'Macroeconomics']	['Macroeconomics.None', 'Investment.None']	17	2	silver	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
wmt01	wmt01_a-look-at-walmart-s-valuation-after-fiscal-1q18-results.txt	12	However , this tactic could negatively impact margins and in turn the company ' s EPS .	['SecurityValue']	['SecurityValue.Decrease_SecurityValue']	['SecurityValue']	['SecurityValue.Decrease_SecurityValue']	17	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
wmt01	wmt01_a-look-at-walmart-s-valuation-after-fiscal-1q18-results.txt	13	Analysts project the company ' s bottom line to rise 0.8 % in fiscal 2018 , as increased sales could partially be offset by adverse currency movement and low pricing .	['FinancialReport', 'SalesVolume', 'Macroeconomics']	['FinancialReport.None', 'SalesVolume.Increase_SalesVolume', 'Macroeconomics.None']	['FinancialReport', 'SalesVolume', 'Macroeconomics']	['Macroeconomics.None', 'SalesVolume.Increase_SalesVolume', 'FinancialReport.None']	31	3	silver	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]
wmt02	wmt02_walmart-taps-store-associates-for-last-mile-delivery-program.txt	0	Walmart taps store associates for last-mile delivery program	[]	[]	[]	[]	8	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt02	wmt02_walmart-taps-store-associates-for-last-mile-delivery-program.txt	1	Walmart e-commerce chief Marc Lore the program is a ` ` special win-win-win for customers , associates and the business , ' ' and there ' s a strong chance he ' s right .	[]	[]	[]	[]	35	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt02	wmt02_walmart-taps-store-associates-for-last-mile-delivery-program.txt	2	Discount retail giant Walmart is testing a new last-mile delivery program that aims to cut shipping costs and improve delivery times in an effort to better compete against Amazon .	['Product/Service', 'Macroeconomics']	['Product/Service.Trial', 'Macroeconomics.None']	['Product/Service', 'Macroeconomics']	['Macroeconomics.None', 'Product/Service.Trial']	30	2	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]
wmt02	wmt02_walmart-taps-store-associates-for-last-mile-delivery-program.txt	3	The program utilizes the retailer ' s existing store associates , giving employees the opportunity to earn extra income by delivering online orders on their way home from work .	['CSR/Brand', 'Employment']	['CSR/Brand.None', 'Employment.Compensation']	['CSR/Brand', 'Employment']	['Employment.Compensation', 'CSR/Brand.None']	30	2	silver	[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt02	wmt02_walmart-taps-store-associates-for-last-mile-delivery-program.txt	4	The pilot is spearheaded by Marc Lore , chief executive of Walmart US e-commerce , who joined the retailer following its $ 3 billion acquisition of Jet.com in 2016 .	['Employment', 'Merger/Acquisition']	['Employment.Start', 'Merger/Acquisition.None']	['Employment', 'Merger/Acquisition']	['Employment.Start', 'Merger/Acquisition.None']	30	2	silver	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
wmt02	wmt02_walmart-taps-store-associates-for-last-mile-delivery-program.txt	5	Workers ` ` earn extra income on their existing drive home , ' ' Lore wrote in a blog post .	['Employment']	['Employment.Compensation']	['Employment']	['Employment.Compensation']	21	1	silver	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt02	wmt02_walmart-taps-store-associates-for-last-mile-delivery-program.txt	6	` ` Once they ' re done working at the store for the day , they pick up the packages from the backroom , load them into their vehicle , enter the delivery addresses into the GPS on their phone and head toward home . ' '	[]	[]	[]	[]	47	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt02	wmt02_walmart-taps-store-associates-for-last-mile-delivery-program.txt	7	According to Lore , the program is a ` ` special win-win-win for customers , associates and the business , ' ' and there ' s a strong chance he ' s right .	[]	[]	[]	[]	34	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt02	wmt02_walmart-taps-store-associates-for-last-mile-delivery-program.txt	8	Walmart has 4,700 US stores , and 90 percent of the US population lives within 10 miles of its brick-and-mortar locations .	[]	[]	[]	[]	22	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt02	wmt02_walmart-taps-store-associates-for-last-mile-delivery-program.txt	9	That gives Walmart a tremendous advantage to implement an order fulfillment strategy that optimizes the power of its physical presence .	['Macroeconomics']	['Macroeconomics.None']	['Macroeconomics']	['Macroeconomics.None']	21	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
wmt02	wmt02_walmart-taps-store-associates-for-last-mile-delivery-program.txt	10	The program also helps Walmart innovate a key area of customer demand and combat a competitive disadvantage versus Amazon ' s delivery options while also expanding the role of the traditional retail worker - - all of which makes a lot of sense in today ' s uncertain retail landscape .	['Macroeconomics', 'Macroeconomics', 'CSR/Brand', 'Macroeconomics']	['Macroeconomics.None', 'Macroeconomics.None', 'CSR/Brand.None', 'Macroeconomics.None']	['CSR/Brand', 'Macroeconomics']	['CSR/Brand.None', 'Macroeconomics.None']	51	4	silver	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
wmt02	wmt02_walmart-taps-store-associates-for-last-mile-delivery-program.txt	11	` ` For Walmart to have the ability to map packages that are on their employees ' routes home and allow their team members to pick up extra wages is a good employee retention measure as well as a potential same-day delivery solution , ' ' said Sarah Engel , CMO of retail analytics firm DynamicAction .	['Employment']	['Employment.Compensation']	['Employment']	['Employment.Compensation']	57	1	silver	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt02	wmt02_walmart-taps-store-associates-for-last-mile-delivery-program.txt	12	` ` There would be all sorts of obvious challenges to this model , if it was the sole solution for same day or next day delivery .	[]	[]	[]	[]	28	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt02	wmt02_walmart-taps-store-associates-for-last-mile-delivery-program.txt	13	But , as one of an arsenal of solutions , it ' s a very interesting test . ' '	[]	[]	[]	[]	20	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt02	wmt02_walmart-taps-store-associates-for-last-mile-delivery-program.txt	14	At this point the program is available in two New Jersey stores and one store in Northwest Arkansas .	['Product/Service']	['Product/Service.Launch']	['Product/Service']	['Product/Service.Launch']	19	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
wmt02	wmt02_walmart-taps-store-associates-for-last-mile-delivery-program.txt	15	Associates opt-in to participate as drivers , and use technology that Lore says lets workers set preferences for how many packages they want to deliver , weight limits for the packages , and which days they ' re available to make deliveries .	[]	[]	[]	[]	43	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt02	wmt02_walmart-taps-store-associates-for-last-mile-delivery-program.txt	16	The technology also aims to allocate packages in a way that minimizes the collective distance workers must travel off of their commute to make a delivery .	[]	[]	[]	[]	27	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt02	wmt02_walmart-taps-store-associates-for-last-mile-delivery-program.txt	17	Looking at the bigger picture , the last-mile delivery program is an extension of Lore ' s ` ` basket economics ' ' strategy used within Jet.com .	[]	[]	[]	[]	28	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt02	wmt02_walmart-taps-store-associates-for-last-mile-delivery-program.txt	18	Simply put , basket economics is an e-commerce ops strategy that stresses logistics and supply chain to reduce costs .	['Expense']	['Expense.Decrease_Expense']	['Expense']	['Expense.Decrease_Expense']	20	1	silver	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt02	wmt02_walmart-taps-store-associates-for-last-mile-delivery-program.txt	19	The idea is to figure out the optimal way to ship a basket of goods to a consumer , at the lowest cost , and to make that process transparent to the consumer as they ' re shopping .	[]	[]	[]	[]	39	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt02	wmt02_walmart-taps-store-associates-for-last-mile-delivery-program.txt	20	Jet turned this into an algorithm that powers its Smart Cart digital shopping cart .	[]	[]	[]	[]	15	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt02	wmt02_walmart-taps-store-associates-for-last-mile-delivery-program.txt	21	In April , Walmart launched the basket economics-inspired Pickup Discount service , which offers customers reduced prices on online-only items if they opt to pick up their orders in-store .	['Product/Service', 'Product/Service']	['Product/Service.Launch', 'Product/Service.None']	['Product/Service']	['Product/Service.None', 'Product/Service.Launch']	30	2	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
wmt02	wmt02_walmart-taps-store-associates-for-last-mile-delivery-program.txt	22	By all accounts , Pickup Discount is yet another way for Walmart to cut down on last-mile delivery costs , which tend to be the most expensive part of online order fulfillment .	['Expense']	['Expense.Decrease_Expense']	['Expense']	['Expense.Decrease_Expense']	33	1	silver	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt02	wmt02_walmart-taps-store-associates-for-last-mile-delivery-program.txt	23	Walmart previously tested last-mile delivery via partnerships with Uber , Lyft , and Deliv , with no significant results .	['Product/Service', 'Deal']	['Product/Service.Trial', 'Deal.None']	['Product/Service', 'Deal']	['Deal.None', 'Product/Service.Trial']	20	2	silver	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
wmt02	wmt02_walmart-taps-store-associates-for-last-mile-delivery-program.txt	24	Now , Walmart is eyeing last-mile deliveries at scale .	[]	[]	[]	[]	10	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt02	wmt02_walmart-taps-store-associates-for-last-mile-delivery-program.txt	25	While it ' s unclear how this latest effort will shake out , Walmart ' s e-commerce investments are showing results .	['Investment']	['Investment.None']	['Investment']	['Investment.None']	22	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt02	wmt02_walmart-taps-store-associates-for-last-mile-delivery-program.txt	26	The company ' s e-commerce sales soared by 63 percent in its most recent quarter .	['SalesVolume']	['SalesVolume.Increase_SalesVolume']	['SalesVolume']	['SalesVolume.Increase_SalesVolume']	16	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
wmt03	wmt03_wal-mart-s-sam-s-club-reinvents-its-private-brand.txt	0	Wal-Mart ' s Sam ' s Club Reinvents Its Private Brand	['CSR/Brand']	['CSR/Brand.None']	['CSR/Brand']	['CSR/Brand.None']	11	1	silver	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt03	wmt03_wal-mart-s-sam-s-club-reinvents-its-private-brand.txt	1	There was a time when house brands meant generic packaging and no-frills products .	[]	[]	[]	[]	14	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt03	wmt03_wal-mart-s-sam-s-club-reinvents-its-private-brand.txt	2	You still see that in some supermarkets where sad-looking bags of cereal with names like ` ` Fruit Rings ' ' or ` ` Frosty Flakes ' ' sit on shelves next to their name-brand counterparts .	[]	[]	[]	[]	37	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt03	wmt03_wal-mart-s-sam-s-club-reinvents-its-private-brand.txt	3	That ' s no longer the norm , though , as many house brands look more like high-end products and while they still deliver value , that ' s not the only reason they exist .	[]	[]	[]	[]	36	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt03	wmt03_wal-mart-s-sam-s-club-reinvents-its-private-brand.txt	4	Whole Foods Market has even built an entire store concept around its 365 house brand .	['Facility']	['Facility.Open']	['Facility']	['Facility.Open']	16	1	silver	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt03	wmt03_wal-mart-s-sam-s-club-reinvents-its-private-brand.txt	5	The items in that line are cheaper than the name-brand products the chain sells , but they are not the old , grey packaging generics grocery chains once sold .	[]	[]	[]	[]	30	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
wmt03	wmt03_wal-mart-s-sam-s-club-reinvents-its-private-brand.txt	6	The same is true for Costco ' s Kirkland brand , whose products mirror the quality of the name brands stocked by the chain .	[]	[]	[]	[]	25	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
